participant,trialnumber,blocknumber,condition,eventtype,RDKnumber,eventcolor,eventfrequency,eventnumber,response,RT,colorlum
9,424,10,2,target,2,redish,29,2,hit,469.081020355225,offset_to_bckgrd
9,428,10,2,target,2,redish,29,1,hit,581.943861643473,offset_to_bckgrd
9,428,10,2,target,2,redish,29,2,hit,492.153660456339,offset_to_bckgrd
9,430,10,1,target,1,blue,26,1,hit,590.799681345622,offset_to_bckgrd
9,432,10,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,432,10,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,433,10,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,433,10,3,target,1,blue,26,2,hit,606.586615244548,offset_to_bckgrd
9,434,10,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,436,10,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,436,10,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,438,10,1,target,1,blue,26,1,hit,552.137994766235,offset_to_bckgrd
9,438,10,1,target,1,blue,26,2,hit,520.061699549357,offset_to_bckgrd
9,442,10,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,443,10,1,target,1,blue,26,1,hit,552.31409072876,offset_to_bckgrd
9,444,10,5,target,1,blue,26,1,miss,NaN,offset_to_bckgrd
9,446,10,5,target,1,blue,26,1,hit,459.696372350057,offset_to_bckgrd
9,446,10,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,448,10,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,448,10,4,target,2,redish,29,2,hit,460.875256856283,offset_to_bckgrd
9,453,11,2,target,2,redish,29,1,hit,557.229455312093,offset_to_bckgrd
9,456,11,5,target,1,blue,26,1,hit,518.708403905233,offset_to_bckgrd
9,456,11,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,457,11,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,458,11,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,463,11,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,463,11,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,464,11,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,466,11,3,target,1,blue,26,1,hit,539.730707804362,offset_to_bckgrd
9,466,11,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,469,11,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,469,11,4,target,2,redish,29,2,hit,517.562866210938,offset_to_bckgrd
9,473,11,3,target,1,blue,26,1,hit,526.730521519979,offset_to_bckgrd
9,474,11,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,479,11,5,target,1,blue,26,1,hit,470.779259999593,offset_to_bckgrd
9,479,11,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,482,11,6,target,2,redish,29,1,hit,502.55389213562,offset_to_bckgrd
9,482,11,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,488,11,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,492,11,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,494,11,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,497,12,2,target,2,redish,29,1,hit,496.954234441121,offset_to_bckgrd
9,498,12,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,498,12,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,501,12,4,target,2,redish,29,1,hit,618.189589182536,offset_to_bckgrd
9,502,12,1,distractor,2,redish,29,1,FA_proper,617.707188924154,offset_to_bckgrd
9,506,12,4,target,2,redish,29,1,hit,505.327033996582,offset_to_bckgrd
9,506,12,4,target,2,redish,29,2,hit,504.275528589885,offset_to_bckgrd
9,508,12,5,target,1,blue,26,1,hit,546.825615564982,offset_to_bckgrd
9,508,12,5,target,1,blue,26,2,hit,439.832655588786,offset_to_bckgrd
9,516,12,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,516,12,1,target,1,blue,26,2,hit,622.781483332316,offset_to_bckgrd
9,518,12,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,522,12,4,target,2,redish,29,1,hit,460.635455449422,offset_to_bckgrd
9,522,12,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,524,12,4,target,2,redish,29,1,hit,603.59279314677,offset_to_bckgrd
9,525,12,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,526,12,2,target,2,redish,29,1,hit,443.103297551473,offset_to_bckgrd
9,534,12,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,535,12,4,target,2,redish,29,1,hit,599.017175038655,offset_to_bckgrd
9,542,13,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,542,13,4,target,2,redish,29,2,hit,528.958988189697,offset_to_bckgrd
9,543,13,3,target,1,blue,26,1,hit,547.707668940226,offset_to_bckgrd
9,543,13,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,549,13,3,target,1,blue,26,1,hit,470.961491266886,offset_to_bckgrd
9,549,13,3,target,1,blue,26,2,hit,527.655299504598,offset_to_bckgrd
9,554,13,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,555,13,6,target,2,redish,29,1,hit,670.632076263428,offset_to_bckgrd
9,558,13,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,558,13,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,560,13,4,target,2,redish,29,1,hit,525.006008148193,offset_to_bckgrd
9,560,13,4,target,2,redish,29,2,hit,516.016960144043,offset_to_bckgrd
9,561,13,1,target,1,blue,26,1,hit,538.080565134684,offset_to_bckgrd
9,561,13,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,562,13,3,target,1,blue,26,1,hit,530.748303731283,offset_to_bckgrd
9,562,13,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,563,13,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,563,13,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,564,13,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,564,13,4,target,2,redish,29,2,hit,559.403165181478,offset_to_bckgrd
9,565,13,2,target,2,redish,29,1,hit,584.155305226644,offset_to_bckgrd
9,566,13,4,target,2,redish,29,1,hit,549.153582255045,offset_to_bckgrd
9,568,13,4,target,2,redish,29,1,hit,468.138806025187,offset_to_bckgrd
9,568,13,4,target,2,redish,29,2,hit,683.21959177653,offset_to_bckgrd
9,579,13,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,585,13,1,target,1,blue,26,1,hit,533.412806193034,offset_to_bckgrd
9,585,13,1,target,1,blue,26,2,hit,736.739158630371,offset_to_bckgrd
9,587,14,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,587,14,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,590,14,6,target,2,redish,29,1,hit,549.686686197917,offset_to_bckgrd
9,593,14,2,target,2,redish,29,1,hit,517.468245824178,offset_to_bckgrd
9,595,14,6,target,2,redish,29,1,hit,546.510028839111,offset_to_bckgrd
9,595,14,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,597,14,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,600,14,6,target,2,redish,29,1,hit,524.907286961874,offset_to_bckgrd
9,600,14,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,605,14,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,608,14,4,target,2,redish,29,1,hit,429.683796564738,offset_to_bckgrd
9,608,14,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,610,14,4,target,2,redish,29,1,hit,567.524735132853,offset_to_bckgrd
9,612,14,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,616,14,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,617,14,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,619,14,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,619,14,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,622,14,1,target,1,blue,26,1,miss,NaN,offset_to_bckgrd
9,623,14,4,target,2,redish,29,1,hit,462.799342473348,offset_to_bckgrd
9,623,14,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,632,15,3,target,1,blue,26,1,hit,456.300656000773,offset_to_bckgrd
9,635,15,3,target,1,blue,26,1,hit,555.241425832113,offset_to_bckgrd
9,635,15,3,target,1,blue,26,2,hit,539.182090759278,offset_to_bckgrd
9,638,15,2,target,2,redish,29,1,hit,505.321756998698,offset_to_bckgrd
9,638,15,2,target,2,redish,29,2,hit,359.677124023438,offset_to_bckgrd
9,641,15,1,target,1,blue,26,1,hit,544.103050231934,offset_to_bckgrd
9,641,15,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,642,15,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,643,15,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,644,15,6,target,2,redish,29,1,hit,440.37062327067,offset_to_bckgrd
9,648,15,1,target,1,blue,26,1,hit,471.898762385051,offset_to_bckgrd
9,648,15,1,target,1,blue,26,2,hit,537.696488698324,offset_to_bckgrd
9,651,15,6,target,2,redish,29,1,hit,589.641682306925,offset_to_bckgrd
9,654,15,4,target,2,redish,29,1,hit,504.634586970012,offset_to_bckgrd
9,658,15,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,658,15,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,661,15,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,661,15,2,target,2,redish,29,2,hit,743.068933486938,offset_to_bckgrd
9,674,15,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,679,16,2,target,2,redish,29,1,hit,600.122102101644,offset_to_bckgrd
9,681,16,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,681,16,3,target,1,blue,26,2,miss,NaN,offset_to_bckgrd
9,691,16,3,target,1,blue,26,1,miss,NaN,offset_to_bckgrd
9,691,16,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,693,16,6,target,2,redish,29,1,hit,546.444034576416,offset_to_bckgrd
9,694,16,6,target,2,redish,29,1,hit,540.34309387207,offset_to_bckgrd
9,696,16,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,696,16,3,target,1,blue,26,2,hit,621.068000793457,offset_to_bckgrd
9,701,16,6,target,2,redish,29,1,hit,480.231364568075,offset_to_bckgrd
9,703,16,4,target,2,redish,29,1,hit,578.70314915975,offset_to_bckgrd
9,703,16,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,705,16,5,target,1,blue,26,1,hit,605.865001678467,offset_to_bckgrd
9,706,16,3,target,1,blue,26,1,hit,528.677352269491,offset_to_bckgrd
9,707,16,5,target,1,blue,26,1,hit,590.829499562582,offset_to_bckgrd
9,709,16,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,710,16,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,710,16,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,712,16,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,712,16,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,715,16,3,target,1,blue,26,1,hit,633.397054672241,offset_to_bckgrd
9,715,16,3,target,1,blue,26,2,hit,520.635255177816,offset_to_bckgrd
9,716,16,3,target,1,blue,26,1,hit,609.840011596679,offset_to_bckgrd
9,717,16,5,target,1,blue,26,1,hit,536.352189381917,offset_to_bckgrd
9,717,16,5,target,1,blue,26,2,hit,455.052804946899,offset_to_bckgrd
9,718,16,4,target,2,redish,29,1,hit,499.170017242432,offset_to_bckgrd
9,718,16,4,target,2,redish,29,2,hit,434.0980052948,offset_to_bckgrd
9,720,16,1,target,1,blue,26,1,hit,436.647033691406,offset_to_bckgrd
9,720,16,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,723,17,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,726,17,4,target,2,redish,29,1,hit,581.702089309692,offset_to_bckgrd
9,732,17,2,target,2,redish,29,1,hit,479.266977310181,offset_to_bckgrd
9,732,17,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,737,17,5,target,1,blue,26,1,hit,536.079072952271,offset_to_bckgrd
9,737,17,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,739,17,2,distractor,1,blue,26,1,FA_proper,435.714515050252,offset_to_bckgrd
9,739,17,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,742,17,6,target,2,redish,29,1,hit,602.588033676147,offset_to_bckgrd
9,752,17,1,target,1,blue,26,1,hit,494.960339864095,offset_to_bckgrd
9,755,17,5,target,1,blue,26,1,hit,505.571858088175,offset_to_bckgrd
9,755,17,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,757,17,3,target,1,blue,26,1,hit,592.466799418132,offset_to_bckgrd
9,757,17,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,759,17,1,target,1,blue,26,1,hit,693.530082702637,offset_to_bckgrd
9,759,17,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,766,18,6,target,2,redish,29,1,hit,502.973667780558,offset_to_bckgrd
9,766,18,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,773,18,4,target,2,redish,29,1,hit,565.790351231893,offset_to_bckgrd
9,773,18,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,776,18,6,target,2,redish,29,1,hit,433.778047561646,offset_to_bckgrd
9,776,18,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,777,18,2,target,2,redish,29,1,hit,519.856929779053,offset_to_bckgrd
9,777,18,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,787,18,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,791,18,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,791,18,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,794,18,2,target,2,redish,29,1,hit,587.883631388347,offset_to_bckgrd
9,796,18,2,target,2,redish,29,1,hit,476.712083816528,offset_to_bckgrd
9,808,18,4,target,2,redish,29,1,hit,499.814621607462,offset_to_bckgrd
9,808,18,4,target,2,redish,29,2,hit,506.548436482747,offset_to_bckgrd
9,812,19,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,812,19,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,813,19,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,813,19,6,target,2,redish,29,2,hit,532.18781153361,offset_to_bckgrd
9,814,19,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,818,19,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,821,19,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,830,19,4,target,2,redish,29,1,hit,495.344463984171,offset_to_bckgrd
9,831,19,1,target,1,blue,26,1,hit,551.144393285115,offset_to_bckgrd
9,834,19,5,target,1,blue,26,1,hit,580.993477503459,offset_to_bckgrd
9,834,19,5,target,1,blue,26,2,hit,512.454891204834,offset_to_bckgrd
9,835,19,4,target,2,redish,29,1,hit,477.848100662231,offset_to_bckgrd
9,835,19,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,836,19,6,target,2,redish,29,1,hit,404.619026184082,offset_to_bckgrd
9,842,19,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,842,19,6,target,2,redish,29,2,hit,593.88755162557,offset_to_bckgrd
9,843,19,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,843,19,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,846,19,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,846,19,2,target,2,redish,29,2,hit,665.37872950236,offset_to_bckgrd
9,849,19,4,target,2,redish,29,1,hit,522.005939483643,offset_to_bckgrd
9,851,19,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,851,19,5,target,1,blue,26,2,miss,NaN,offset_to_bckgrd
9,852,19,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,852,19,1,target,1,blue,26,2,miss,NaN,offset_to_bckgrd
9,853,19,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,853,19,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,854,19,2,target,2,redish,29,1,miss,NaN,offset_to_bckgrd
9,856,20,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,856,20,1,target,1,blue,26,2,hit,737.45535214742,offset_to_bckgrd
9,858,20,5,target,1,blue,26,1,hit,449.116992950439,offset_to_bckgrd
9,858,20,5,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
9,868,20,2,distractor,1,blue,26,1,FA_proper,453.388516108195,offset_to_bckgrd
9,870,20,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,870,20,5,target,1,blue,26,2,miss,NaN,offset_to_bckgrd
9,871,20,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,872,20,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
9,878,20,4,target,2,redish,29,1,hit,529.786332448324,offset_to_bckgrd
9,881,20,2,target,2,redish,29,1,hit,524.184894561768,offset_to_bckgrd
9,882,20,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,891,20,3,target,1,blue,26,1,hit,535.213820139567,offset_to_bckgrd
9,892,20,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
9,895,20,2,target,2,redish,29,1,hit,485.006872812907,offset_to_bckgrd
9,895,20,2,target,2,redish,29,2,hit,450.353145599365,offset_to_bckgrd
9,898,20,2,target,2,redish,29,1,hit,529.767354329427,offset_to_bckgrd
9,898,20,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
9,900,20,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
10,3,1,5,target,1,redish,29,1,hit,438.712533315022,offset_to_bckgrd
10,3,1,5,target,1,redish,29,2,hit,517.423741022745,offset_to_bckgrd
10,7,1,1,target,1,redish,29,1,hit,444.371302922566,offset_to_bckgrd
10,7,1,1,distractor,2,blue,26,2,CR,NaN,offset_to_bckgrd
10,9,1,5,target,1,redish,29,1,hit,618.677870432536,offset_to_bckgrd
10,12,1,3,distractor,2,blue,26,1,FA_proper,497.695430119833,offset_to_bckgrd
10,12,1,3,target,1,redish,29,2,hit,527.912267049154,offset_to_bckgrd
10,14,1,3,target,1,redish,29,1,hit,540.743652979533,offset_to_bckgrd
10,14,1,3,distractor,2,blue,26,2,FA_proper,578.240601221721,offset_to_bckgrd
10,15,1,4,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,19,1,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,19,1,5,target,1,redish,29,2,hit,500.939766565959,offset_to_bckgrd
10,23,1,4,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,23,1,4,target,2,blue,26,2,hit,546.728865305583,offset_to_bckgrd
10,24,1,3,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,26,1,4,target,2,blue,26,1,hit,584.661690394084,offset_to_bckgrd
10,27,1,4,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,32,1,5,target,1,redish,29,1,hit,437.992858886719,offset_to_bckgrd
10,37,1,1,target,1,redish,29,1,hit,576.844342549642,offset_to_bckgrd
10,37,1,1,target,1,redish,29,2,hit,439.015420277913,offset_to_bckgrd
10,38,1,5,distractor,2,blue,26,1,FA_proper,597.043307622273,offset_to_bckgrd
10,42,1,3,distractor,2,blue,26,1,FA_proper,501.380189259847,offset_to_bckgrd
10,42,1,3,distractor,2,blue,26,2,FA_proper,525.561316808065,offset_to_bckgrd
10,43,1,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,45,1,6,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,48,2,3,target,1,redish,29,1,hit,604.654979705811,offset_to_bckgrd
10,48,2,3,target,1,redish,29,2,hit,445.577955245971,offset_to_bckgrd
10,49,2,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,49,2,5,target,1,redish,29,2,hit,671.430842081706,offset_to_bckgrd
10,57,2,4,target,2,blue,26,1,hit,650.888284047444,offset_to_bckgrd
10,57,2,4,distractor,1,redish,29,2,CR,NaN,offset_to_bckgrd
10,58,2,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,58,2,5,distractor,2,blue,26,2,FA_proper,568.789863586426,offset_to_bckgrd
10,60,2,6,target,2,blue,26,1,hit,467.790524164836,offset_to_bckgrd
10,60,2,6,distractor,1,redish,29,2,CR,NaN,offset_to_bckgrd
10,70,2,3,target,1,redish,29,1,hit,459.59046681722,offset_to_bckgrd
10,71,2,3,target,1,redish,29,1,hit,403.06510925293,offset_to_bckgrd
10,71,2,3,distractor,2,blue,26,2,FA_proper,484.121131896973,offset_to_bckgrd
10,75,2,1,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,75,2,1,distractor,2,blue,26,2,CR,NaN,offset_to_bckgrd
10,76,2,2,target,2,blue,26,1,hit,545.661528905233,offset_to_bckgrd
10,76,2,2,target,2,blue,26,2,hit,646.628506978353,offset_to_bckgrd
10,78,2,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,80,2,1,target,1,redish,29,1,hit,437.293910980225,offset_to_bckgrd
10,82,2,5,target,1,redish,29,1,hit,528.441222508748,offset_to_bckgrd
10,82,2,5,distractor,2,blue,26,2,CR,NaN,offset_to_bckgrd
10,83,2,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,83,2,5,distractor,2,blue,26,2,CR,NaN,offset_to_bckgrd
10,84,2,2,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,84,2,2,distractor,1,redish,29,2,CR,NaN,offset_to_bckgrd
10,85,2,4,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,91,3,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,91,3,5,target,1,redish,29,2,hit,499.189170201619,offset_to_bckgrd
10,94,3,3,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,100,3,3,target,1,redish,29,1,hit,439.482561747233,offset_to_bckgrd
10,102,3,6,distractor,1,redish,29,1,FA_proper,583.29652150472,offset_to_bckgrd
10,102,3,6,target,2,blue,26,2,hit,493.568674723307,offset_to_bckgrd
10,107,3,3,target,1,redish,29,1,hit,455.896584192912,offset_to_bckgrd
10,110,3,4,target,2,blue,26,1,hit,882.767422993978,offset_to_bckgrd
10,111,3,6,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,111,3,6,target,2,blue,26,2,hit,644.119660059611,offset_to_bckgrd
10,112,3,4,distractor,1,redish,29,1,FA_proper,744.849602381388,offset_to_bckgrd
10,112,3,4,distractor,1,redish,29,2,CR,NaN,offset_to_bckgrd
10,116,3,6,target,2,blue,26,1,hit,643.027337392171,offset_to_bckgrd
10,117,3,6,target,2,blue,26,1,hit,598.250325520833,offset_to_bckgrd
10,117,3,6,target,2,blue,26,2,hit,542.020082473755,offset_to_bckgrd
10,118,3,2,target,2,blue,26,1,hit,750.766722361247,offset_to_bckgrd
10,118,3,2,target,2,blue,26,2,hit,489.694388707479,offset_to_bckgrd
10,120,3,3,distractor,2,blue,26,1,FA_proper,514.9223168691,offset_to_bckgrd
10,120,3,3,target,1,redish,29,2,hit,441.769933700561,offset_to_bckgrd
10,122,3,5,target,1,redish,29,1,hit,465.746068954468,offset_to_bckgrd
10,122,3,5,target,1,redish,29,2,hit,447.870429356893,offset_to_bckgrd
10,123,3,4,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,123,3,4,distractor,1,redish,29,2,CR,NaN,offset_to_bckgrd
10,124,3,4,target,2,blue,26,1,miss,NaN,offset_to_bckgrd
10,125,3,2,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,125,3,2,target,2,blue,26,2,hit,440.504296620687,offset_to_bckgrd
10,126,3,6,target,2,blue,26,1,hit,639.423767725626,offset_to_bckgrd
10,126,3,6,distractor,1,redish,29,2,CR,NaN,offset_to_bckgrd
10,129,3,3,target,1,redish,29,1,hit,460.801347096761,offset_to_bckgrd
10,129,3,3,target,1,redish,29,2,hit,507.493162155151,offset_to_bckgrd
10,131,3,6,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,131,3,6,target,2,blue,26,2,hit,443.310070037842,offset_to_bckgrd
10,135,3,1,target,1,redish,29,1,hit,550.207360585531,offset_to_bckgrd
10,135,3,1,target,1,redish,29,2,hit,797.484795252482,offset_to_bckgrd
10,137,4,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,137,4,5,target,1,redish,29,2,hit,423.11274210612,offset_to_bckgrd
10,140,4,2,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,146,4,1,target,1,redish,29,1,hit,511.623175938924,offset_to_bckgrd
10,147,4,3,target,1,redish,29,1,miss,NaN,offset_to_bckgrd
10,147,4,3,target,1,redish,29,2,hit,379.264386494954,offset_to_bckgrd
10,152,4,4,target,2,blue,26,1,hit,662.664302190145,offset_to_bckgrd
10,152,4,4,target,2,blue,26,2,hit,470.358848571777,offset_to_bckgrd
10,155,4,5,target,1,redish,29,1,hit,461.335357030233,offset_to_bckgrd
10,156,4,1,target,1,redish,29,1,hit,559.83304977417,offset_to_bckgrd
10,156,4,1,target,1,redish,29,2,hit,631.729666392008,offset_to_bckgrd
10,165,4,2,target,2,blue,26,1,hit,467.608976364136,offset_to_bckgrd
10,165,4,2,distractor,1,redish,29,2,FA_proper,625.896883010864,offset_to_bckgrd
10,169,4,3,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,170,4,4,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,171,4,1,target,1,redish,29,1,hit,425.035953521729,offset_to_bckgrd
10,171,4,1,distractor,2,blue,26,2,FA_proper,439.350398381551,offset_to_bckgrd
10,173,4,1,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,175,4,4,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,177,4,3,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,182,5,5,distractor,2,blue,26,1,CR,NaN,offset_to_bckgrd
10,183,5,6,target,2,blue,26,1,hit,646.174907684326,offset_to_bckgrd
10,183,5,6,target,2,blue,26,2,hit,563.133955001831,offset_to_bckgrd
10,184,5,3,target,1,redish,29,1,hit,496.677239735921,offset_to_bckgrd
10,184,5,3,distractor,2,blue,26,2,CR,NaN,offset_to_bckgrd
10,186,5,3,target,1,redish,29,1,hit,439.458815256755,offset_to_bckgrd
10,186,5,3,distractor,2,blue,26,2,CR,NaN,offset_to_bckgrd
10,187,5,2,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,187,5,2,target,2,blue,26,2,miss,NaN,offset_to_bckgrd
10,189,5,2,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,192,5,6,distractor,1,redish,29,1,CR,NaN,offset_to_bckgrd
10,194,5,1,distractor,2,blue,26,1,FA_proper,546.657037734985,offset_to_bckgrd
