amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;condition;time;RDK_id;RDK_position1;RDK_position2;RDK_freq;RDK_color;RDK_colorlum;RDK_ispresented;RDK_isattended;RDK_isattended2;RDK_electrodes
5.68916355768839;1.77890890489022;0;0;11;6;[-1 0] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.60440041224162;0.854047340154648;0;0;11;6;[-1 0] ;RDK4;right;peri;17;green;offset_to_bckgrd;not presented;attended;attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.99315708478292;1.18854323675235;0;0;11;6;[-1 0] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.6398012638092;5.6240939617157;16.9997747501809;41.0132877566618;11;1;[0.5 1.5] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
6.56395893096924;5.02788739204407;3.93382818558246;9.07263121535129;11;1;[0.5 1.5] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
5.06827143828074;1.17183077471952;-4.57589644507658;10.0659230767284;11;1;[0.5 1.5] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;attended;attended + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.11236316363017;1.81579657594363;-15.555276951264;-19.1304768090332;11;1;[0.5 1.5] ;RDK4;right;peri;17;green;offset_to_bckgrd;presented;not attended;not attended + attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.47866570154826;1.19874750872453;-13.6082713703642;27.1637717953919;11;1;[0.5 1.5] ;RDK5;right;peri;23;blue;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.24723606109619;4.89880390167236;12.7280416050285;18.6741290656835;11;2;[0.5 1.5] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
6.12649645805359;4.61831831932068;-3.20193410580356;4.98236239951493;11;2;[0.5 1.5] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
4.98446199099223;1.2704705953598;-12.0468000145327;-14.4967135647432;11;2;[0.5 1.5] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;not attended;not attended + attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.18825121720632;1.94252283970515;-9.44726267233263;5.42842773750476;11;2;[0.5 1.5] ;RDK4;right;peri;17;green;offset_to_bckgrd;presented;attended;attended + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.34941481749217;0.714616413166126;-8.71125105364795;-40.3813894703524;11;2;[0.5 1.5] ;RDK5;right;peri;23;blue;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.78783097267151;5.56320896148682;11.1320567542954;30.6243602342207;11;3;[0.5 1.5] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
6.88949790000916;4.83568980693817;9.3072835895434;15.0123326776047;11;3;[0.5 1.5] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
5.08094879786174;1.47231963649392;-4.3278975385781;12.8748698389618;11;3;[0.5 1.5] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.36205712954203;0.822890512148539;-24.0731699487143;-35.0111941048346;11;3;[0.5 1.5] ;RDK4;right;peri;17;green;offset_to_bckgrd;not presented;not attended;not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.66595426400503;1.28312134345373;-5.14983480141739;13.1453906353376;11;3;[0.5 1.5] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.48001317977905;4.96589431762695;16.1636115488041;20.286843106486;11;4;[0.5 1.5] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
7.88480720520019;6.47346487045288;25.6549321123322;53.9987324334545;11;4;[0.5 1.5] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
5.08881506919861;0.747888777156671;-11.3555407711067;-21.4820336556817;11;4;[0.5 1.5] ;RDK3;right;peri;20;redish;offset_to_bckgrd;not presented;not attended;not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.02765442530314;1.59613233307997;-20.0369702088186;3.97557389801348;11;4;[0.5 1.5] ;RDK4;right;peri;17;green;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.64850461483002;1.08733990291754;-11.9082686776182;-6.73099522165449;11;4;[0.5 1.5] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.76663517951965;5.7279688835144;17.5749957779788;33.676167512752;11;5;[0.5 1.5] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
6.81140418052673;5.38477663993835;8.18150676678659;14.9886468428884;11;5;[0.5 1.5] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
5.05761253039042;0.727887372175852;-3.90557401453643;-30.3170898767411;11;5;[0.5 1.5] ;RDK3;right;peri;20;redish;offset_to_bckgrd;not presented;attended;attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.72215987841288;1.28669036204616;-16.0674896093785;-22.0302492328197;11;5;[0.5 1.5] ;RDK4;right;peri;17;green;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.48527895609538;1.07519024213155;-11.7013046439901;-30.2770890153863;11;5;[0.5 1.5] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.61501975059509;4.21468079090118;-3.04703624431489;2.60316806829133;11;6;[0.5 1.5] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
6.87494735717773;5.38241519927979;27.1468089177635;60.1106570275907;11;6;[0.5 1.5] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
5.33935379981995;1.6585965556403;-6.14870278066996;-6.76326645615077;11;6;[0.5 1.5] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.61885583400726;0.6680014376839;-17.5851920944414;-21.7840269178824;11;6;[0.5 1.5] ;RDK4;right;peri;17;green;offset_to_bckgrd;not presented;attended;attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.75395973523458;1.3647458165884;-4.79050319240536;14.825087921708;11;6;[0.5 1.5] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.72417697906494;5.42934546470642;18.4865571533101;36.1303455377219;11;1;[1 2] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
6.21336693763733;4.58534910678864;-1.61745091006827;-0.5275868131428;11;1;[1 2] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
4.89888411362966;1.17646156946818;-7.76507717567283;10.5008772608874;11;1;[1 2] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;attended;attended + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.42678635120392;2.08187096516291;-10.3617141809868;-7.28041096214223;11;1;[1 2] ;RDK4;right;peri;17;green;offset_to_bckgrd;presented;not attended;not attended + attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.96478881835938;1.3207255611817;-4.23114452349536;40.1032683230755;11;1;[1 2] ;RDK5;right;peri;23;blue;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.13399791717529;4.59201445579529;10.6847197144593;11.242116879285;11;2;[1 2] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
6.82944121360779;5.34781107902527;7.9045266967108;21.5649944252767;11;2;[1 2] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
4.74907150268555;0.984188204134504;-16.2003770164496;-33.7636571584866;11;2;[1 2] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;not attended;not attended + attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.54150474866231;2.41037677526474;-3.28177975625481;30.8207185402932;11;2;[1 2] ;RDK4;right;peri;17;green;offset_to_bckgrd;presented;attended;attended + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.44225129286448;0.820144678155581;-6.76273014935442;-31.5774375678186;11;2;[1 2] ;RDK5;right;peri;23;blue;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.75742573738098;5.48149561882019;10.6342546806229;28.7057278078063;11;3;[1 2] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
6.55738477706909;5.0288914680481;4.03804861191603;19.6074524244418;11;3;[1 2] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
5.29031807581584;1.69505071838697;-0.385563181434312;29.9504703095479;11;3;[1 2] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.98382742404938;0.982984321812789;-13.2505130966814;-22.3675855473339;11;3;[1 2] ;RDK4;right;peri;17;green;offset_to_bckgrd;not presented;not attended;not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.74276826381683;1.50333827603608;-3.58834916322339;32.564076941716;11;3;[1 2] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.67808518409729;5.2319507598877;19.7143387973406;26.7314203529428;11;4;[1 2] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
7.40595741271973;5.93065009117126;18.0238212176417;41.085587830313;11;4;[1 2] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
5.66286664009094;0.755618715286255;-1.35586690218357;-20.6704971806863;11;4;[1 2] ;RDK3;right;peri;20;redish;offset_to_bckgrd;not presented;not attended;not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.08917657534281;2.00639182726542;-19.0584826079841;30.7007804933386;11;4;[1 2] ;RDK4;right;peri;17;green;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.83440778255463;1.26319212714831;-8.38530091483917;8.35312143593663;11;4;[1 2] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.67432045936584;5.52787003517151;15.9709632648649;29.0063713399448;11;5;[1 2] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
6.68198523521423;5.12392816543579;6.12602215054525;9.41838550807006;11;5;[1 2] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
5.42702622413635;0.917284208536148;3.11327067520195;-12.185544763831;11;5;[1 2] ;RDK3;right;peri;20;redish;offset_to_bckgrd;not presented;attended;attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.8033814907074;1.45896201928457;-14.623842212132;-11.5910802024655;11;5;[1 2] ;RDK4;right;peri;17;green;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.75176470279694;1.13738337953885;-6.45517748109813;-26.2440477791614;11;5;[1 2] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
6.0439272403717;4.91364984512329;4.35878851817975;19.6190330656381;11;6;[1 2] ;RDK1;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
6.66968250274658;5.299729347229;23.350594944337;57.6510017225692;11;6;[1 2] ;RDK2;center;center;26;green;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
5.86026137669881;1.96652261614799;3.00743364600924;10.5465609139414;11;6;[1 2] ;RDK3;right;peri;20;redish;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P7','P9','PO7','PO2','POz','Oz','O2'}
4.72307437260946;0.826763586203257;-15.7256080009396;-3.19464187388606;11;6;[1 2] ;RDK4;right;peri;17;green;offset_to_bckgrd;not presented;attended;attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
5.10886054039001;1.09727292259534;2.31724044812673;-7.67917492058614;11;6;[1 2] ;RDK5;right;peri;23;blue;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P7','P9','PO7','PO2','POz','Oz','O2'}
2.74101734161377;1.04909697771072;0;0;12;1;[-1 0] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
2.59195339679718;1.08179466724396;0;0;12;1;[-1 0] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
3.3193557534899;0.602587666681835;0;0;12;1;[-1 0] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;attended;attended + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
5.22424373626709;1.19903697626931;0;0;12;1;[-1 0] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;not attended;not attended + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.67339534078326;0.34928894170693;0;0;12;1;[-1 0] ;RDK5;left;peri;20;green;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.63504376411438;1.03483251929283;0;0;12;2;[-1 0] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.29660999774933;1.13679348230362;0;0;12;2;[-1 0] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
3.03611240386963;0.920637182678495;0;0;12;2;[-1 0] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;not attended;not attended + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.95035528455462;0.95646311385291;0;0;12;2;[-1 0] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;attended;attended + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.76265309878758;0.464687777842794;0;0;12;2;[-1 0] ;RDK5;left;peri;20;green;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.88257389068603;1.48976492881775;0;0;12;3;[-1 0] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
2.36768264770508;1.05369163155556;0;0;12;3;[-1 0] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.99512632914952;0.825496146508626;0;0;12;3;[-1 0] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.74885227339608;0.437843662500381;0;0;12;3;[-1 0] ;RDK4;left;peri;17;redish;offset_to_bckgrd;not presented;not attended;not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.88786123820714;0.749474745137351;0;0;12;3;[-1 0] ;RDK5;left;peri;20;green;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.72222168445587;1.0372426867485;0;0;12;4;[-1 0] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.39770138263702;0.997545546293259;0;0;12;4;[-1 0] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
3.04505081857954;0.305660743798528;0;0;12;4;[-1 0] ;RDK3;left;peri;23;blue;offset_to_bckgrd;not presented;not attended;not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.72401812417167;1.1657356262207;0;0;12;4;[-1 0] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.94399162020002;1.02119944095612;0;0;12;4;[-1 0] ;RDK5;left;peri;20;green;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.72650516033173;1.14856951236725;0;0;12;5;[-1 0] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
2.47652554512024;1.04174348711967;0;0;12;5;[-1 0] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
3.05808490344456;0.314362284328256;0;0;12;5;[-1 0] ;RDK3;left;peri;23;blue;offset_to_bckgrd;not presented;attended;attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
5.00389815739223;1.38241048880986;0;0;12;5;[-1 0] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.90994920730591;0.725065075925418;0;0;12;5;[-1 0] ;RDK5;left;peri;20;green;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.94445993900299;1.41393896341324;0;0;12;6;[-1 0] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.37987241744995;0.857684344053268;0;0;12;6;[-1 0] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
3.19407503945487;0.617919591494969;0;0;12;6;[-1 0] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.85221353939601;0.636293892349516;0;0;12;6;[-1 0] ;RDK4;left;peri;17;redish;offset_to_bckgrd;not presented;attended;attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.14646729741778;0.934363579750061;0;0;12;6;[-1 0] ;RDK5;left;peri;20;green;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.82844443321228;1.40156269073486;3.18958549700523;33.5970573276523;12;1;[0.5 1.5] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
2.65889513492584;1.34573633670807;2.58267522137476;24.3984997759828;12;1;[0.5 1.5] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
3.0026506287711;0.688878938555717;-9.54116244954538;14.3201191536243;12;1;[0.5 1.5] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;attended;attended + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.20934444836208;1.04584564311164;-19.4267216297644;-12.7761975810217;12;1;[0.5 1.5] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;not attended;not attended + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.22957078388759;0.461141130434615;-12.082134257867;32.0228256242749;12;1;[0.5 1.5] ;RDK5;left;peri;20;green;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.62637655735016;1.41976865530014;-0.328920789941201;37.1979164580526;12;2;[0.5 1.5] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.65962860584259;1.55592466592789;15.8067154827776;36.8695977016804;12;2;[0.5 1.5] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
3.03681686265128;0.773125925234386;0.0232026581345801;-16.0227351468622;12;2;[0.5 1.5] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;not attended;not attended + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.06159704753331;0.991621933451721;-17.9534232582111;3.67592007361175;12;2;[0.5 1.5] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;attended;attended + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.43710689544678;0.543138176202774;-8.65203872888792;16.882389014871;12;2;[0.5 1.5] ;RDK5;left;peri;20;green;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.19223763942718;2.23222779035568;10.7426126956091;49.8375849220144;12;3;[0.5 1.5] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
2.68812391757965;1.30101984739304;13.5339620022627;23.4725424811764;12;3;[0.5 1.5] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
3.20693791934422;1.3448636003903;7.07187500351101;62.9157938626726;12;3;[0.5 1.5] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.25038005965097;0.596203853828566;-10.4966881479478;36.1682045193579;12;3;[0.5 1.5] ;RDK4;left;peri;17;redish;offset_to_bckgrd;not presented;not attended;not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.52163190160479;0.885376348240035;-9.41981501302839;18.1329129479578;12;3;[0.5 1.5] ;RDK5;left;peri;20;green;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.62533071041107;1.34413964748383;-3.55926097415417;29.5877680947904;12;4;[0.5 1.5] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.53005156517029;1.15003615021706;5.51987764163124;15.2865805967889;12;4;[0.5 1.5] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
3.01978175299508;0.385397195390293;-0.829840521224634;26.0865856049612;12;4;[0.5 1.5] ;RDK3;left;peri;23;blue;offset_to_bckgrd;not presented;not attended;not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.13496146883283;0.621252819576434;-12.4693987164184;-46.7072288430846;12;4;[0.5 1.5] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.53245552607945;0.931657701730728;-10.4345073151981;-8.76829105405235;12;4;[0.5 1.5] ;RDK5;left;peri;20;green;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.92138929367065;1.77548847198486;7.14776323090536;54.5825875462695;12;5;[0.5 1.5] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
2.62998626232147;1.2303771853447;6.19661353801146;18.1074996443296;12;5;[0.5 1.5] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.83645064490182;0.407813455803054;-7.24748545382432;29.7272211501097;12;5;[0.5 1.5] ;RDK3;left;peri;23;blue;offset_to_bckgrd;not presented;attended;attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.25626286779131;0.93714069383485;-14.9410572734467;-32.2096655500892;12;5;[0.5 1.5] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.43001079559326;0.783857004983085;-12.2747991410185;8.10850377569608;12;5;[0.5 1.5] ;RDK5;left;peri;20;green;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.9660213470459;1.38354991674423;0.732270381990952;-2.14924741840675;12;6;[0.5 1.5] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.3017085313797;1.00653744339943;-3.28437295617739;17.3552310215559;12;6;[0.5 1.5] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
3.21778326034546;1.40704984664917;0.742256227475369;127.707595942218;12;6;[0.5 1.5] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.14349825722831;0.414357900193759;-14.6060200445326;-34.8794786220967;12;6;[0.5 1.5] ;RDK4;left;peri;17;redish;offset_to_bckgrd;not presented;attended;attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.61117837088449;1.36863882882254;-12.9095176239939;46.4781867020813;12;6;[0.5 1.5] ;RDK5;left;peri;20;green;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.75675661563873;1.33239662647247;0.574212858343204;27.0041430659679;12;1;[1 2] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
2.42334251403809;1.29491610527039;-6.50516644965311;19.7007292122625;12;1;[1 2] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
3.04379169600351;0.930353374140603;-8.3017331660421;54.3930328450994;12;1;[1 2] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;attended;attended + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.26107720647539;0.817536495413099;-18.4364776686302;-31.8172407028861;12;1;[1 2] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;not attended;not attended + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.40121320996966;0.508685475162097;-7.40955180597478;45.634577686948;12;1;[1 2] ;RDK5;left;peri;20;green;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.69722242355347;1.33171325922012;2.35968222941394;28.6887717956689;12;2;[1 2] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
2.69669568538666;1.59927105903625;17.42070652089;40.6826379577285;12;2;[1 2] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
3.09602610724313;0.88729744894164;1.97336907873167;-3.62137597352491;12;2;[1 2] ;RDK3;left;peri;23;blue;offset_to_bckgrd;presented;not attended;not attended + attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
4.18625881331308;0.771995718138558;-15.4351844932336;-19.2864097990421;12;2;[1 2] ;RDK4;left;peri;17;redish;offset_to_bckgrd;presented;attended;attended + not attended;{'P8','P10','PO8','PO3','POz','Oz','O1'}
3.41709523882185;0.612431080000741;-9.18388835997346;31.7941011583759;12;2;[1 2] ;RDK5;left;peri;20;green;offset_to_bckgrd;not presented;irrelevant;irrelevant;{'P8','P10','PO8','PO3','POz','Oz','O1'}
2.90165891647339;1.87638871669769;0.662082795137353;25.951999567258;12;3;[1 2] ;RDK1;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'Oz','Iz'}
2.55956423282623;1.26323992609978;8.10419357962264;19.8870607176471;12;3;[1 2] ;RDK2;center;center;29;redish;offset_to_bckgrd;presented;not attended;not attended;{'Oz','Iz'}
