amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;condition;time;RDK_id;RDK_position1;RDK_position2;RDK_freq;RDK_color;RDK_ispresented;RDK_isattended;RDK_isattended2;RDK_electrodes
4.04554472403093;0.284331564376639;-0.760371494248635;-5.79707818373997;3;6;[1 2] ;RDK4;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.92491265210238;1.09583809998902;1.18500137465394;9.66265964899997;3;6;[1 2] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.84098482131958;2.29446541786194;0;0;4;1;[-1 0] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.13729819297791;1.69406879901886;0;0;4;1;[-1 0] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
8.07064668482;0.909953471747312;0;0;4;1;[-1 0] ;RDK3;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.31838441328569;1.75109345479445;0;0;4;1;[-1 0] ;RDK4;right;peri;17;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.04563569155606;0.724777297540145;0;0;4;1;[-1 0] ;RDK5;right;peri;23;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.91653980255127;2.26938326835632;0;0;4;2;[-1 0] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.04313202857971;1.27735591053963;0;0;4;2;[-1 0] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.94357234781439;0.862196569551121;0;0;4;2;[-1 0] ;RDK3;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.75642224225131;1.96381951895627;0;0;4;2;[-1 0] ;RDK4;right;peri;17;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.86267017884688;0.725477989153429;0;0;4;2;[-1 0] ;RDK5;right;peri;23;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.80100145339966;1.94647175788879;0;0;4;3;[-1 0] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.23013082504272;1.37803471088409;0;0;4;3;[-1 0] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.77642945376309;0.830805161866275;0;0;4;3;[-1 0] ;RDK3;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.89285057241266;0.684451692212712;0;0;4;3;[-1 0] ;RDK4;right;peri;17;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.66252319162542;0.999019733342257;0;0;4;3;[-1 0] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.77942420959473;2.08179893255234;0;0;4;4;[-1 0] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.03097378730774;1.39595728754997;0;0;4;4;[-1 0] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.36572499708696;0.6038370013237;0;0;4;4;[-1 0] ;RDK3;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.2708966255188;1.18633351251483;0;0;4;4;[-1 0] ;RDK4;right;peri;17;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.80304594906894;1.26482738581571;0;0;4;4;[-1 0] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.59835561752319;2.14172862529755;0;0;4;5;[-1 0] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.78726101875305;1.4762156867981;0;0;4;5;[-1 0] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.69818528782238;0.550480816581033;0;0;4;5;[-1 0] ;RDK3;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.04837180917913;1.14062254875898;0;0;4;5;[-1 0] ;RDK4;right;peri;17;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.67825606953014;0.918576070937243;0;0;4;5;[-1 0] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.66039934158325;2.05497185230255;0;0;4;6;[-1 0] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.95649272918701;1.33126457214355;0;0;4;6;[-1 0] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.76171845522794;1.39766084172509;0;0;4;6;[-1 0] ;RDK3;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.19791038686579;0.830351170220158;0;0;4;6;[-1 0] ;RDK4;right;peri;17;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.93215444738215;0.917262404073368;0;0;4;6;[-1 0] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.46704389572144;1.33728093624115;-6.40201844444556;-41.7171021262428;4;1;[0.5 1.5] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.92655728340149;1.58393176317215;-4.10217397667268;-6.50133193589879;4;1;[0.5 1.5] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.82896332307295;1.1966891088269;-2.99459722603924;31.511021824994;4;1;[0.5 1.5] ;RDK3;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.31415260488337;1.57235883040862;-0.0508729603258429;-10.2070294361767;4;1;[0.5 1.5] ;RDK4;right;peri;17;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.63150711926547;0.590438668294386;-5.8778028047478;-18.5351596554826;4;1;[0.5 1.5] ;RDK5;right;peri;23;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.97104585647583;2.8630926156044;0.921248833668908;26.1617046149323;4;2;[0.5 1.5] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.01509366989136;1.65093094348907;-0.555971141137279;29.2459626848737;4;2;[0.5 1.5] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.26380481719971;0.838045354864814;-8.55745376073413;-2.801126278997;4;2;[0.5 1.5] ;RDK3;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.92690262361006;1.10245588963682;-9.47327111110134;-43.8616492506016;4;2;[0.5 1.5] ;RDK4;right;peri;17;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.86677502718839;1.35105972831899;0.0598141573838307;86.230285207628;4;2;[0.5 1.5] ;RDK5;right;peri;23;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.54196826934814;1.42587825596333;-4.46531837877249;-26.7454947556044;4;3;[0.5 1.5] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.06810846328735;2.08070328712463;-3.09786441630832;50.9906296765003;4;3;[0.5 1.5] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.37877816286954;0.783630980280313;-5.11354591792931;-5.67812812813929;4;3;[0.5 1.5] ;RDK3;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.857572035356;0.862631410902197;-0.446968262391412;26.0324754422714;4;3;[0.5 1.5] ;RDK4;right;peri;17;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.91286914131858;0.913893699375066;3.75752462682362;-8.52095620597996;4;3;[0.5 1.5] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.13842777252197;2.38487011909485;6.21175310736397;14.5581392037193;4;4;[0.5 1.5] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.42344571113586;2.09637247741222;7.80111247683823;50.1745430257068;4;4;[0.5 1.5] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.29885032827204;0.795669261027466;-0.907916991760704;31.7688812184814;4;4;[0.5 1.5] ;RDK3;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.62810870950872;1.97777240113779;-7.77168359264503;66.7130179054992;4;4;[0.5 1.5] ;RDK4;right;peri;17;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.88874496980147;0.782836196097461;1.25971544767034;-38.1072702191218;4;4;[0.5 1.5] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.22065563201904;1.40874341249466;-6.74662367502925;-34.2240003773146;4;5;[0.5 1.5] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.1205913734436;1.84635034561157;6.96286150650243;25.0732099735572;4;5;[0.5 1.5] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.07876130884344;0.547776218977841;-8.04636360154637;-0.491315504868817;4;5;[0.5 1.5] ;RDK3;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.01918438131159;1.69548529874195;-0.362650093205863;48.6456059093925;4;5;[0.5 1.5] ;RDK4;right;peri;17;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.85520773800937;1.23261435763402;2.64966881528512;34.1875100639581;4;5;[0.5 1.5] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.17396064758301;2.96886712551117;9.07288116983118;44.4723985968284;4;6;[0.5 1.5] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.27413269996643;1.86638635873795;6.4085632348243;40.1965017166165;4;6;[0.5 1.5] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.53941043506969;1.12830776788972;-2.86415980482403;-19.271704965485;4;6;[0.5 1.5] ;RDK3;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.35046670220115;0.970744981819933;-10.3373133478302;16.9077634421291;4;6;[0.5 1.5] ;RDK4;right;peri;17;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.64748862873424;1.00789691020142;-4.10645522699521;9.88097906613881;4;6;[0.5 1.5] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.57026884078979;1.39901370167732;-4.6347660336605;-39.0265945702956;4;1;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.27318500518799;1.52959803581238;2.64510268054567;-9.70862359909687;4;1;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.85492265007713;0.883562302047556;-2.67294608681889;-2.90027682943818;4;1;[1 2] ;RDK3;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.15367471521551;1.68188116279515;-1.98006836287961;-3.95251845695587;4;1;[1 2] ;RDK4;right;peri;17;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.73482833342119;0.845200587402691;-4.41134585637699;16.6152127379343;4;1;[1 2] ;RDK5;right;peri;23;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.71779424667358;2.10734282255173;-3.359151843988;-7.14028555969567;4;2;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.84810564041138;1.70432114362717;-3.86716800319939;33.4257061453738;4;2;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.21065666025335;0.78728592409329;-9.2265249873716;-8.68834881781442;4;2;[1 2] ;RDK3;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.09350862503052;1.36261932741512;-7.57059902870049;-30.6138209615452;4;2;[1 2] ;RDK4;right;peri;17;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.65727174932306;0.666873581301082;-2.99298121825705;-8.07804078532177;4;2;[1 2] ;RDK5;right;peri;23;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.49220079421997;1.84374448895454;-5.32323016396964;-5.27761415072733;4;3;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.98022681236267;1.97083630084991;-4.77815987859181;43.0178997149862;4;3;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.60735689509999;0.891409957408905;-2.17416694471899;7.294706186766;4;3;[1 2] ;RDK3;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.99898528185758;0.816066379438747;1.34469427073507;19.2292149648353;4;3;[1 2] ;RDK4;right;peri;17;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.00857320265336;1.2725670912049;5.19397833335751;27.3815770332667;4;3;[1 2] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.97918071746826;2.46168629169464;3.45633925853563;18.2480331410561;4;4;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.57515625;1.89896999120712;10.816642775304;36.033531121857;4;4;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.44010255120017;0.612402221018618;1.00977913433682;1.41846552565372;4;4;[1 2] ;RDK3;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.59871084039862;1.20785265063698;-8.12712110372942;1.81391977004257;4;4;[1 2] ;RDK4;right;peri;17;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.78168698224154;0.79418667067181;-0.313961819268849;-37.2098770489835;4;4;[1 2] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.52697298049927;1.60035512447357;-1.27506435640662;-25.2774088383285;4;5;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.43974277496338;1.44160231590271;13.6295421046476;-2.34473669430122;4;5;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.3305606581948;0.504702996530316;-4.7754713076225;-8.3159700886648;4;5;[1 2] ;RDK3;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.74419290369207;1.74346755986864;-3.77938436119645;52.852278938862;4;5;[1 2] ;RDK4;right;peri;17;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.5343534079465;1.33240541978316;-2.1547940073787;45.051178877725;4;5;[1 2] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.2620859336853;2.65558093547821;10.6297551779051;29.227119704958;4;6;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.1212427520752;1.55836844921112;3.32392342508705;17.0592594304445;4;6;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.4696380701932;0.7009058624506;-3.76308914990342;-49.8515060645547;4;6;[1 2] ;RDK3;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.83457666743885;0.7566386282444;-4.43202843506374;-8.87727320914287;4;6;[1 2] ;RDK4;right;peri;17;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.84892284219915;1.20334614271467;-1.20065999415847;31.1888656256779;4;6;[1 2] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.07518261909485;2.59494430661201;0;0;5;1;[-1 0] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.07958417892456;2.11639220237732;0;0;5;1;[-1 0] ;RDK2;center;center;29;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.58480994484641;1.82183063578877;0;0;5;1;[-1 0] ;RDK3;right;peri;17;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.81344988562844;1.17976043007591;0;0;5;1;[-1 0] ;RDK4;right;peri;23;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.85318275798451;0.469394140351902;0;0;5;1;[-1 0] ;RDK5;right;peri;20;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.98725726127624;2.77185854434967;0;0;5;2;[-1 0] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.17784910202026;2.35687064647675;0;0;5;2;[-1 0] ;RDK2;center;center;29;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.55997458371249;1.69570752897046;0;0;5;2;[-1 0] ;RDK3;right;peri;17;redish;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.75421273491599;1.39698460481384;0;0;5;2;[-1 0] ;RDK4;right;peri;23;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.91407867778431;0.623398990116336;0;0;5;2;[-1 0] ;RDK5;right;peri;20;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.94203536987305;2.70909814298153;0;0;5;3;[-1 0] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.23038415908813;2.26144395112991;0;0;5;3;[-1 0] ;RDK2;center;center;29;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.42825847105546;1.83420834595507;0;0;5;3;[-1 0] ;RDK3;right;peri;17;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.78922442522916;0.610649220374498;0;0;5;3;[-1 0] ;RDK4;right;peri;23;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.14092028357766;1.46056934053248;0;0;5;3;[-1 0] ;RDK5;right;peri;20;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.20726295471191;3.20291067123413;0;0;5;4;[-1 0] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.16417838096619;2.33217980384827;0;0;5;4;[-1 0] ;RDK2;center;center;29;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.13214170282537;0.638712359964848;0;0;5;4;[-1 0] ;RDK3;right;peri;17;redish;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.77875122590498;0.855777069926262;0;0;5;4;[-1 0] ;RDK4;right;peri;23;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.65911365422336;1.51629839268598;0;0;5;4;[-1 0] ;RDK5;right;peri;20;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.94835921287537;2.95515334844589;0;0;5;5;[-1 0] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.32511546134949;2.42909420490265;0;0;5;5;[-1 0] ;RDK2;center;center;29;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.03983339829878;0.621248023347421;0;0;5;5;[-1 0] ;RDK3;right;peri;17;redish;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.78668603897095;1.16614213558761;0;0;5;5;[-1 0] ;RDK4;right;peri;23;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.44293489022688;2.08799979903481;0;0;5;5;[-1 0] ;RDK5;right;peri;20;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.10930607795715;2.89868245065212;0;0;5;6;[-1 0] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.33321234703064;2.54543467521667;0;0;5;6;[-1 0] ;RDK2;center;center;29;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.51781813881614;1.97404528422789;0;0;5;6;[-1 0] ;RDK3;right;peri;17;redish;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.4734619660811;0.528259588642554;0;0;5;6;[-1 0] ;RDK4;right;peri;23;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.18748387423429;1.53078201467341;0;0;5;6;[-1 0] ;RDK5;right;peri;20;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.7281655216217;2.10224630594254;-6.83752927761712;-18.9868429705434;5;1;[0.5 1.5] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.51034437179565;2.76528582572937;10.5589239976083;30.6603673280953;5;1;[0.5 1.5] ;RDK2;center;center;29;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.53378731554205;2.21385354887355;-0.913596519993465;21.5180766742931;5;1;[0.5 1.5] ;RDK3;right;peri;17;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.37127325751565;1.12635506797921;14.6277881870022;-4.52679719841625;5;1;[0.5 1.5] ;RDK4;right;peri;23;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.13956222967668;0.661164472861723;5.90085900270327;40.8548629017933;5;1;[0.5 1.5] ;RDK5;right;peri;20;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.167340259552;2.34754877567291;3.61086242079427;-15.307771370285;5;2;[0.5 1.5] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.62457489967346;2.31984645366669;10.6927221817843;-1.57090474461998;5;2;[0.5 1.5] ;RDK2;center;center;29;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.49498755281622;1.84235940927809;-1.16883683401445;8.64841830340106;5;2;[0.5 1.5] ;RDK3;right;peri;17;redish;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.28324098153548;1.11156621250239;14.0915894749188;-20.4310334793903;5;2;[0.5 1.5] ;RDK4;right;peri;23;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.81488617550243;0.542544200880961;-2.0185371213187;-12.9699904102004;5;2;[0.5 1.5] ;RDK5;right;peri;20;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.80952018737793;2.35778532385826;-2.68138879181111;-12.9678882263242;5;3;[0.5 1.5] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.48231616020203;2.53870853424072;5.95529842302067;12.2605109435622;5;3;[0.5 1.5] ;RDK2;center;center;29;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.27993644367565;2.15487438115207;-2.73240539614498;17.4825305916939;5;3;[0.5 1.5] ;RDK3;right;peri;17;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.75547032789751;0.541304928606207;-0.890791717347605;-11.3558307215661;5;3;[0.5 1.5] ;RDK4;right;peri;23;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.36186713738875;1.66873229958794;4.29780742792085;14.2521791522461;5;3;[0.5 1.5] ;RDK5;right;peri;20;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.22476154327393;2.605906432271;0.336041961279809;-18.6394283276434;5;4;[0.5 1.5] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
